hash,author,date,message,category,logs_added,logs_removed,logs_modified
9318c80203df9fb5c998487438093d1fd6fd382a,Marcin Maliszkiewicz,Mon Mar 16 16:13:53 2026 +0100,perf: add abort_source support to wait-for-port loops,feature,0,0,0
a5df2e79a7577c0e5bc1bd6c3fe8e4d419ca2d5d,Calle Wilund,Tue Mar 10 09:00:28 2026 +0100,storage_service: Wait for snapshot/backup before decommission,other,0,0,0
edf0148bee62fd78c810e2d2bd3280369eeaebc1,Marcin Maliszkiewicz,Mon Mar 16 16:07:10 2026 +0100,perf-alternator: wait for alternator port before running workload,other,0,0,0
85d5073234d81857e878b227bdc813bf4a351ce5,bitpathfinder,Wed Mar 4 15:00:28 2026 +0100,test: Fix non-awaited coroutine in test_gossiper_empty_self_id_on_shadow_round,bug_fix,0,0,0
ee87b66033bc017bf62adb9f7b1f191c8db27b86,Raphael S. Carvalho,Fri Mar 13 11:39:44 2026 -0300,replica: Demote log level on split failure during shutdown,logging_improvement,0,0,0
526e5986fefbd1edb9a468dfae8b0c833956b15e,Patryk JÄ™drzejczak,Wed Mar 11 13:11:40 2026 +0100,test: test_raft_no_quorum: decrease group0_raft_op_timeout_in_ms after quorum loss,other,0,0,0
b508f3dd389348edcada6e56a05aab9740fecd8b,Raphael S. Carvalho,Fri Mar 13 09:43:05 2026 -0300,service: Demote log level on split failure during shutdown,logging_improvement,0,0,0
755d528135cfdd52a5d1cc35115409f4e6793632,Artsiom Mishuta,Mon Mar 9 15:14:31 2026 +0100,test.py: fix warnings,bug_fix,0,0,0
d544d8602d4c286c7d4921fd673985fa92524927,Pavel Emelyanov,Tue Mar 3 17:20:49 2026 +0300,test: Relax topology_rf_validity parameter for some tests,other,0,0,0
1256a9faa7987fe6ce6afb71fe760bfdbbad197b,Tomasz Grabiec,Wed Mar 11 18:34:23 2026 +0100,tablets: Fix deadlock in background storage group merge fiber,bug_fix,0,0,0
279fcdd5ff2e5375a5291352b9e79ef607b45bfb,Tomasz Grabiec,Tue Mar 10 18:04:29 2026 +0100,storage_service: Extract local_topology_barrier(),other,0,0,0
b3fec20960e73856677473a1fac0071b1e9158cd,Benny Halevy,Thu Mar 5 16:09:30 2026 +0200,test_tablets_migration: test_staging_backlog_is_preserved_with_file_based_streaming: convert for loop to asyncio.gather,other,0,0,0
adc840919b167868bb86c597c7bf066aec19e114,Marcin Maliszkiewicz,Wed Mar 11 15:55:31 2026 +0100,"auth: move default_superuser to common, remove _superuser member",other,0,0,0
993e06c1aeb299a1a7e884a99cf33e93c5c87270,Marcin Maliszkiewicz,Wed Mar 11 15:52:32 2026 +0100,auth: use LOCAL_ONE for all auth queries,other,0,0,0
6d1153687a01b6a7039beb0631725700861ca303,Marcin Maliszkiewicz,Wed Mar 11 15:51:15 2026 +0100,auth: remove get_auth_ks_name indirection,other,0,0,0
2e68f480682d6c1d99a7365267d706e1f8dd685b,Aleksandra Martyniuk,Fri Feb 20 11:14:13 2026 +0100,nodetool: cluster repair: do not fail if a table was dropped,other,0,0,0
475220b9c9ce7c3bef49991eb1234497c95a8ebc,Botond DÃ©nes,Wed Mar 11 10:24:20 2026 +0200,Merge 'Remove the rest of pre raft topology code' from Gleb Natapov,other,0,0,0
cc5b1acadf1cbd4cf59da1880a3eb8c3f9d515de,Raphael S. Carvalho,Thu Mar 5 16:34:16 2026 -0300,Improve log when sstable load fails due to missing tablet replica,refactor,0,0,0
02257d142940c0029ae1a7ddfb21a119ef4008f7,Aleksandra Martyniuk,Fri Jan 23 15:55:34 2026 +0100,test: add test_tablet_repair_wait,feature,0,0,0
27051d9a7cae8db8451758376294cce87c497c47,Alex,Mon Mar 9 11:54:21 2026 +0200,cql3: pin prepared cache entry in prepare() to avoid invalid weak handle race,other,0,0,0
37f8cdf485e7e0d43b22f9d74cc678cf5bdc4f72,Piotr Dulikowski,Tue Mar 10 12:29:23 2026 +0100,Merge 'test.py: fix unawaited ScyllaLogFile.grep() coroutines' from Andrei Chekun,bug_fix,0,0,0
4660f908f93285d73d367b49df67e7ba5e079051,Gleb Natapov,Tue Feb 24 16:24:04 2026 +0200,auth: drop auth_migration_listener since it does nothing now,other,0,0,0
f76199e5c2f0c8332e153720e46cdbd758002454,Gleb Natapov,Wed Feb 18 14:20:45 2026 +0200,schema: remove calculate_schema_digest function,other,0,0,0
6769615ff183c74f337d56f47144603977e935ec,Gleb Natapov,Tue Feb 17 13:24:46 2026 +0200,storage_service: no need to add yourself to the topology during reboot since raft state loading already did it,feature,0,0,0
8ee4cdd4b74b61fe86df50d3496cc9815a721291,Gleb Natapov,Thu Feb 12 19:13:30 2026 +0200,storage_service: do not pass loaded_peer_features to join_topology(),feature,0,0,0
6f739a8ee44af0bb149237823129b9f419dd4a6e,Gleb Natapov,Thu Feb 12 18:13:19 2026 +0200,storage_service: remove unused variables from join_topology,other,0,0,0
d35b83bec8b9061a1b8eb37b017ea08a492bcbba,Gleb Natapov,Thu Feb 12 17:20:28 2026 +0200,gossiper: remove the code that was only used in gossiper topology,other,0,0,0
