hash,author,date,message,category,logs_added,logs_removed,logs_modified
1f6f7e5bafb6a9f497ea92b62c1f268a2fe6c3c3,Ashwani Raina,Thu Dec 14 18:18:32 2023 +0530,KUDU-3534 [compaction] Log timestamp of two matching DELETE REDO mutations.,other,0,0,0
26ad5ad962fe05af4b69730ffded9414fd13a5e5,Alexey Serbin,Thu Feb 17 17:54:11 2022 -0800,[webserver] add security-related HTTP headers,feature,0,0,2
19bade3d6ed8422591d32f48df64d3b4cdf5dc55,Alexey Serbin,Fri Dec 15 19:57:38 2023 -0800,[rpc] modernize code a bit,other,2,0,24
e8f459284164b0d82d6120684b17d2f30b4ddb4a,Alexey Serbin,Mon Dec 18 19:16:33 2023 -0800,[logging] simplify and improve LogThrottler,refactor,1,0,0
6c02274ce275615fbbc83703b6f695a0a53c87f1,Alexey Serbin,Thu Dec 14 10:36:31 2023 -0800,[rpc] increase listened socket backlog up to 512,other,5,0,0
8bc0be58ef0a02f33d2ecd71cfe721fd16db1730,Alexey Serbin,Mon Dec 4 11:47:36 2023 -0800,[tserver] unify logging on rejected write requests,logging_improvement,0,1,0
6bcda5eff94ea7c7f96c38d67ade3f83111e6743,xinghuayu007,Wed Nov 29 15:45:16 2023 +0800,KUDU-3524 Fix crash when sending periodic keep-alive requests,bug_fix,1,0,0
2a07d95986f125b9186bff183f03d544a441d64d,Alexey Serbin,Tue Dec 12 19:38:15 2023 -0800,[rpc] add metric for AcceptorPool's dispatch timing,bug_fix,0,0,0
a7e0a36dda2fd2c0545fa8f00f4bc1711059224d,Alexey Serbin,Wed Dec 13 10:35:19 2023 -0800,[rpc] modernize AcceptorPool's code,other,0,0,3
66815148adb79cdd25cfc0399dc1e1fa9622bff5,Alexey Serbin,Mon Dec 4 15:41:00 2023 -0800,[rpc] micro-optimizations on RpczStore::LogTrace,logging_improvement,1,0,4
864c26007625397d5edd4e5b3b9205545a3a5be1,Alexey Serbin,Tue Dec 5 20:17:37 2023 -0800,[util] a few test scenarios for KLOG_EVERY_N_SECS() macro,other,0,0,0
50f8729860e6e8e3081ea3de5fcc5c016d4b2215,Alexey Serbin,Fri Dec 1 19:35:01 2023 -0800,[security] a small style-related code cleanup,refactor,0,0,1
7f1bfb59210d8298aacbaa6ce2937adb359d802e,Alexey Serbin,Wed Nov 29 12:19:26 2023 -0800,[tools] disambiguate parse_metrics' output,other,0,0,0
18ff6d979d74c59b4412c210ec22f4c5772e311d,Alexey Serbin,Wed Nov 29 14:56:48 2023 -0800,[cfile] remove redundant StringPrintf in status messages,other,0,0,0
3d5497cf299ee18f937efb9176190c35a33a9215,Alexey Serbin,Wed Oct 25 15:15:13 2023 -0700,"[cfile] clean up on IndexBlock{Builder,Iterator,Reader}",other,1,0,4
63dcd56985516e554e8f00474b070b318a598008,Alexey Serbin,Mon Nov 13 21:40:01 2023 -0800,[tablet] modernize MultiColumnWriter's code,other,0,0,2
aee98702cb8131f92ae18f9d6862ddc618145bdb,Alexey Serbin,Mon Nov 6 15:11:18 2023 -0800,[master] fix typo in MasterAddrsToCsv(),bug_fix,1,0,2
ee9e0f04b8e9163898c032edeac65d143cc5195f,Alexey Serbin,Mon Nov 6 17:59:48 2023 -0800,[util] fix compilation warning,bug_fix,0,0,0
3bdaf50b5565bb9f8b4a0652f94102c7f272ebb1,Ashwani Raina,Sat Oct 7 19:02:45 2023 +0530,[compaction] Skip memory allocation for ancient undo deltas,other,0,0,1
7be030baee38ea971f5e3afddcff4c61cbe2acf3,Attila Bukor,Thu Oct 26 15:35:15 2023 +0200,KUDU-3519: List masters in /dump-entities,other,4,0,0
09d185cce0f223feebfa4e2b00f70cb4103fe808,Alexey Serbin,Tue Oct 31 15:42:20 2023 -0700,[util] check if EVP_CIPHER_CTX_new() returns null,feature,0,0,0
4a1ce1b0225d3416dcd753b915c3f4b3d65056e5,Alexey Serbin,Tue Oct 24 19:15:18 2023 -0700,[tablet] fix compilation warnings,bug_fix,0,0,0
3932a7780b8005b7204b3058302600ea67cd1f2b,Alexey Serbin,Fri Oct 20 16:29:44 2023 -0700,[rpc] add hostname in Messenger to use it in ServerNegotiation,feature,2,0,0
d317baf6cbb8223b9057e2814de1e47be8d2cac8,Yingchun Lai,Wed Oct 18 23:41:56 2023 +0800,refactor: move SetEncryptionFlags to constructors,refactor,0,0,0
9c68353839efcbf639cffbd22f65b6d3855d3463,Alexey Serbin,Fri Oct 20 16:56:26 2023 -0700,[server] cleanup on setting JWT verifier for messenger,refactor,0,0,1
19fbacfc3685b1ec2ed7f20c0dc22d4bd0618135,Alexey Serbin,Mon Oct 16 16:37:07 2023 -0700,KUDU-3507 instruct mini-ranger-{kms} JVM to use IPv4,other,0,0,0
8c5d195c340360dd962207eaa6969604c65ba9c1,Yingchun Lai,Sat Sep 23 23:58:31 2023 +0800,KUDU-3371 [fs] make LBMCorruptor a base class,other,1,0,3
cd0d93d4dc52a71c3197e6a917761155de32dd78,Alexey Serbin,Fri Oct 13 19:21:55 2023 -0700,[style] clean-up on virtual & override specifiers,other,0,0,0
05d631e4a1035a04fe0c4e11c7c1b1e6b9530d99,Alexey Serbin,Mon Oct 16 19:50:49 2023 -0700,[ranger] disable Tomcat's shutdown port,other,0,2,3
ad32f5c34734f88d11029dba0ced57979dfc29b9,Alexey Serbin,Wed Oct 11 20:20:11 2023 -0700,[rpc] add local address into connection negotiation trace,feature,0,0,0
8e790439d57e939ef3dc992b327ae3d1ac18b0fa,Alexey Serbin,Fri Oct 6 18:03:29 2023 -0700,[thirpdarty] upgrade gperftools to 2.13,other,0,0,0
71ffac30f2869671e22af44739afc6c824918a09,Alexey Serbin,Fri Oct 6 16:49:49 2023 -0700,[thirdparty] build gperftools with libunwind support,feature,0,0,0
9ae68af0dcd7a58c9fe754f69fb99861ba26e2ff,Alexey Serbin,Fri Sep 29 13:02:01 2023 -0700,KUDU-3515: fix incompatibility introduced with KUDU-2671,bug_fix,3,0,3
a0c4bcab674351ba208e8affb5bfa43a67b2b4fc,Alexey Serbin,Wed Sep 20 15:36:57 2023 -0700,[server] log information on OpenSSL version,other,1,0,0
605e171515ec251d9741e09de0a5a08814705e5b,Alexey Serbin,Tue Sep 19 11:58:55 2023 -0700,[rpc] detect HTTP client on RPC port,other,0,0,0
438216ad33a7d096f276eef6cc52981c3b2fc2c9,Ashwani Raina,Wed Jul 26 20:48:05 2023 +0530,KUDU-3461 [client] Avoid impala crash by returning error if invalid tablet id found,other,6,0,10
86bdc679f6a5435c649d2ac0f6557daab632b953,Alexey Serbin,Thu Aug 10 15:11:53 2023 -0700,"[util] deprecate {MonoTime,MonoDelta}::Equals() methods",other,0,1,0
ecb51af801bd1bf40d0216b0697bf7e5765461d5,Alexey Serbin,Mon Aug 28 14:54:50 2023 -0700,KUDU-3508 increase Ranger start timeout to 120 seconds,other,0,0,0
72430fb15b076e32d94eb75a850569d630785823,Alexey Serbin,Mon Aug 28 15:34:13 2023 -0700,[clock] instantiate 'clock_ntp_status' first thing in SystemNtp::Init(),other,0,0,0
36120ffe02fd91e21247adc3eaf61591ada51b4a,Alexey Serbin,Tue Nov 29 22:49:34 2022 -0800,[cfile] use std::move where appropriate,other,0,0,0
b46bbddb42714706725254aa87e21b354611eeb3,kedeng,Mon Jul 10 19:19:23 2023 +0800,KUDU-3326 disable compaction for soft-deleted table,other,2,0,0
fd98e9e7331a0e8fc6b091faa2d2744a7787e6d7,Attila Bukor,Tue Aug 15 16:55:39 2023 +0200,KUDU-3504 Crash master on subprocess death,other,3,0,0
6b1240afc7e7d4c5730ff6fc61927177df607b2a,Attila Bukor,Mon Aug 14 13:51:58 2023 +0200,KUDU-3359 Allow multi-JAR cp for Ranger client,other,0,0,2
c96a8377038e4dea7ebafb2afe6afe1fb8da245d,Alexey Serbin,Wed Aug 9 14:48:56 2023 -0700,[clock] clearer logging on the hybrid clock time source,logging_improvement,1,0,1
a5674dd186f8df5f8c7d67003af960513af7c0b3,Alexey Serbin,Fri Aug 4 17:47:30 2023 -0700,[consensus] clean-up on OpId utilities,other,0,0,0
34bf62310b0631ae3ee39ccce729fe83103de9cc,Alexey Serbin,Thu Aug 3 15:22:15 2023 -0700,[test_util] more accurate status codes for WaitForBind(),other,0,0,0
bee1283718fda9d9d28455e62501e52f78fbf565,kedeng,Thu Jun 29 15:23:39 2023 +0800,[multi-tenancy] add add/remove tenant api in fs layer,feature,3,0,1
4d2af992224b13006a94fde2c67acd004e138835,Alexey Serbin,Wed Jul 19 17:26:03 2023 -0700,[tablet] add more details for operation's APPLY trace,feature,0,0,0
d9fc68f62bf160249f578d2a7e052a732fa5cc1f,Zoltan Martonka,Wed Jul 19 16:17:59 2023 +0000,KUDU-3402 Update trace-viewer with newest catapult changes.,feature,0,0,0
14e16f0d910fd5b50f675178067f4e9c770d9dc3,kedeng,Thu Jul 6 10:56:31 2023 +0800,[multi-tenancy] support different tenants use their own env,feature,2,0,0
277586441c849ac639d24d78b98c0c3bfcce06c8,xinghuayu007,Wed Mar 15 11:25:02 2023 +0800,KUDU-3459 Download superblock piece by piece,other,1,0,0
ebcd295752a52f35744302fd1081edd705e35fc0,kedeng,Tue Jul 4 17:32:05 2023 +0800,[multi-tenancy] standardize the use of tenant's api,other,0,0,0
10fdaf6a93a4bd3289d162b5f8351c4f0f5928c8,Mahesh Reddy,Tue May 2 13:33:40 2023 -0400,KUDU-3476: Make replica placement range and table aware,other,4,0,0
68797aab6a1740da15a24cb0681fe9be7685b787,Yingchun Lai,Sun Mar 12 22:41:48 2023 +0800,KUDU-3371 [fs] make LogBlockContainer a base class,other,0,0,3
5d6774b1022f26d33abd6cc9fb99507490849428,duyuqi,Thu Mar 30 10:43:07 2023 +0800,[cpp-client] KUDU-3455 Reduce space complexity and speed up hash partition pruning for in-list predicate,other,1,0,0
39302dfa8edc1fd1268f78f3ddd3f34ca26cc43f,Abhishek Chennaka,Thu Jun 15 21:36:58 2023 -0700,[client] KUDU-1945 Add UPSERT support,feature,0,0,0
61d2296783a8392763f088d65a03376eb3e6463b,Attila Bukor,Mon Jun 12 18:57:18 2023 +0200,KUDU-3448 Add support for encrypting existing keys,feature,2,0,0
2d4ea1de6afc6af7883a0f1d08788dda8d4df320,Alexey Serbin,Tue Jun 20 16:09:52 2023 -0700,[util] fix expected/actual arguments for ASSERT_EQ(),bug_fix,0,1,0
570936fa84f3d652a88830425e29cc486526d72a,xinghuayu007,Mon Feb 20 15:58:07 2023 +0800,[Client] Add query id to trace the whole query process,feature,0,0,0
fdd373ab1be38f4eeb65360661ec039c5ab4a572,xinghuayu007,Tue May 23 11:15:16 2023 +0800,[KUDU-3483] Log requestor info and request id for write interface,other,0,0,1
8e8a397415c819c5a454460028b4f4397fd18ae8,kedeng,Fri Mar 10 15:58:14 2023 +0800,KUDU-3413 add tenant info in metadata for multi-tenancy,feature,5,0,1
4734d6f167333e67483d45bbeaf7509180641414,Alexey Serbin,Wed Jun 14 14:47:54 2023 -0700,[util] KUDU-3392: add validator for --trusted_certificate_file,feature,2,0,0
6b2077e48e1e96cf6520db09ddd8c2d3ca97334d,Alexey Serbin,Wed Jun 14 19:10:30 2023 -0700,[rpc] clean up JWT-related client-side negotiation code,other,2,0,0
1e7d1b3d117ca137bdce3d2ec549416d242bdd02,Alexey Serbin,Wed Jun 7 20:38:10 2023 -0700,[webserver] handlers for application/octet-stream content,other,1,0,0
d49b34aff722fac813ca147eb9cb9a0d263a2f70,Zoltan Chovan,Mon May 22 16:37:39 2023 +0000,[jwt] switching JWT verification to KeyBasedJwtVerifier,other,0,0,0
195e1b51b141a78c20e5846273624b825c4d40fb,kedeng,Wed May 17 17:10:26 2023 +0800,KUDU-3413 [multi-tenancy] add some renames for multi-tenancy,feature,0,0,0
b65b95af3c90964ee706967f570bff99897dcec8,Alexey Serbin,Thu May 18 11:42:30 2023 -0700,[master] add /ipki-ca-cert webserver end-point,feature,1,0,0
41ff1304b573acbeb26df948009f6ff24f00b06b,Mahesh Reddy,Thu May 4 17:45:25 2023 -0400,[tests] Fix flakiness in log-rolling-itest.cc,bug_fix,0,0,0
1f00b0f42062629646d0e892436198893d89de36,Alexey Serbin,Tue May 16 07:35:11 2023 -0700,[util] clear OpenSSL error queue on jwt-cpp activity,other,0,0,0
e734ae0216749c6aa7d85756eecf2b8be907de5a,xinghuayu007,Tue Mar 7 11:42:11 2023 +0800,[KUDU-3452] Make validate tablet creating task not affected,other,1,0,0
cc646190d3a16bf4f22ac9c32253cf7d4ad05cca,Alexey Serbin,Thu May 4 23:43:27 2023 -0700,[thirdparty] handle OpenSSL errors properly in curl and squeasel,other,0,0,0
a7684eacf26bf84c415b8bb32228d026b639f7a8,Alexey Serbin,Fri Apr 28 16:52:12 2023 -0700,[security] handle BIO_new,feature,1,0,0
5a3d116f302bde07e86bf80c237f8a595d5003b4,Alexey Serbin,Mon Apr 24 22:42:56 2023 -0700,[util] handle OpenSSL errors in JWT code,other,2,0,0
96606dec9be2ac418747ec8856de4a354f78f581,duyuqi,Fri Mar 10 19:44:08 2023 +0800,[master] Exclude tservers in MAINTENANCE_MODE when leader rebalancing,other,0,0,0
8595384de007963181cca59b0248b85169f18792,Zoltan Chovan,Mon Apr 3 15:38:50 2023 +0200,[jwt] Verify JWKS URL server TLS certificate by default,other,2,0,0
3019848d00ac721b30d98a1aeb77bc205352b7b5,Marton Greber,Thu Mar 30 17:32:52 2023 +0000,KUDU-1945 Add C++ example for non-unique PK,feature,19,0,0
555854178b9b498701619f4bb0dbbbbeab8e69e7,Alexey Serbin,Wed Feb 1 08:33:51 2023 -0800,[clock] add sanity check to detect wall clock jumps,feature,6,0,0
8273792156d26c46f788558c896a0729ac2fedd1,Abhishek Chennaka,Fri Jan 27 00:03:13 2023 +0530,KUDU-1945 Update auto incrementing counter during bootstrap,other,1,0,0
60d5a710f598edbffe9e6e3193b0135f904b04f3,Ashwani Raina,Mon Mar 27 15:09:59 2023 +0530,[client] Improve logging in client metacache,refactor,11,0,0
5542d1db30cb67a6b224ae4d4539a4e022856c98,Attila Bukor,Mon Mar 13 16:37:02 2023 +0100,KUDU-3448 Add support for encrypting IPKI keys,feature,1,0,0
f579eaebdae9b63a6e028cbf07c49e62b827def9,Yingchun Lai,Mon Feb 20 17:23:15 2023 +0800,[LBM] append CREATE/DELETE records in batch to metadata,other,0,0,2
adc1cc64e3fa26227b1400ec5a7ede870f03d39d,Alexey Serbin,Mon Mar 6 19:09:34 2023 -0800,[tools] update 'kudu table copy' CLI tool,other,0,1,0
614eba154da5f4c3ad13ae85925ccc0e5316bdf8,Alexey Serbin,Wed Mar 1 20:01:14 2023 -0800,[fs] update on FsManager's constructor,other,0,0,0
80009d6af30f3b19bb547efc92d6558a30d49db3,shenxingwuying,Wed Jan 4 15:52:06 2023 +0800,[compaction] support turn on/off FLAGS_enable_maintenance_manager at runtime,feature,0,1,0
97ec58742182bb8175dbf38a94027f845e806926,kedeng,Tue Feb 7 17:07:49 2023 +0800,[www] add slow scans show control,feature,1,0,0
834de7fccdb5faadb2ca9e1d1e07d4c7882ae0fa,xinghuayu007,Sun Aug 14 16:00:02 2022 +0800,[Client] Add query id to trace the whole query process,feature,0,0,0
ae22d32ef5895a02a763665cfd2812aa61be5ab3,Alexey Serbin,Tue Feb 14 17:11:33 2023 -0800,KUDU-3450 handling of oversized messages in subprocess server,other,2,0,0
4883497ce072bcb5a904275662c8f855e5cbcfcb,Yingchun Lai,Thu Jul 7 00:32:07 2022 +0800,KUDU-3371 [fs] make LogBlockManager a base class,other,1,0,0
e65ea38a4860c007d93ada9c991bccec903a80b1,Alexey Serbin,Sun Feb 5 22:11:14 2023 -0800,[clock] output more info in SystemNtp::DumpDiagnostics(),other,0,0,0
3d496deec61b5d44ef133b553e282f5014a8b36f,kedeng,Wed Dec 28 15:25:39 2022 +0800,[www] add slow scans section,feature,1,0,0
57aa482673d97506c22273e5e0f37c4b43c7fb64,Attila Bukor,Wed Nov 23 12:33:59 2022 +0100,KUDU-3423 Add support for Ranger KMS HA,feature,0,0,0
4f5d0997ff9fe2d7d73e98bcda5b8cf7b80fe578,zhangyifan27,Wed Jan 11 12:02:28 2023 +0800,[tools] add --tables flag to 'local_replica delete',feature,0,0,2
fa1b1837ab02b326f8f7e7e3126f72d4929a950e,Zoltan Chovan,Tue Jan 17 15:07:31 2023 +0100,plumb JWT authentication into clients,other,3,0,0
ef2a5c39dff75736c11ae51a9b86ba943796e873,Alexey Serbin,Tue Jan 10 15:32:08 2023 -0800,KUDU-3406 corrected estimate for ancient UNDO delta size,bug_fix,0,0,0
a1f13f93413e23674b11b9a308e69c95ef6ce97c,Yingchun Lai,Sat Dec 17 16:55:51 2022 +0800,[tools] Return immediately after the limit number of rows have been dumped,other,0,0,1
76ac5b89af3f0fe6e79541fb24ca734d2a8a30de,xinghuayu007,Thu Dec 29 11:49:33 2022 +0800,[KUDU-3430] Implement getting flags filter logic in tool side,feature,0,0,0
cdc97be9aaecb3232f174786ad60d9e30d6a78dd,Alexey Serbin,Fri Jan 6 16:03:37 2023 -0800,KUDU-3357 proxied RPCs for multi-master Kudu clusters,other,3,0,1
57d3abc1f335e1d6cb6b6d430e84bd18b937500b,Yingchun Lai,Mon Jan 9 14:19:36 2023 +0800,[refactor] fix some tidy warnings on fs module,bug_fix,0,0,0
27072d3382889b1852f4fef58010115585685bd3,Yingchun Lai,Mon Dec 5 02:01:52 2022 +0800,[tools] Add 'kudu local_replica tmeta delete_rowsets' to delete rowsets from tablet,feature,4,0,0
986f1a0cd0427e548a8bff7ccc53b626335ebc57,kedeng,Mon Dec 19 11:42:37 2022 +0800,[log] Reduce prompt log printing frequency,other,0,0,0
f855dcb6d9afa21db79d19e1429005270e828f37,Yingchun Lai,Sat Dec 17 19:26:07 2022 +0800,[tools] Support to dump rowset primary key bounds and in readable format,feature,2,0,0
1556a353e60c5d555996347cbd46d5e5a6661266,Alexey Serbin,Fri Nov 25 18:20:38 2022 -0800,KUDU-3406 memory budgeting for CompactRowSetsOp,other,5,0,1
3f29b5da5f59ea96cfec0608226d5c35740884a6,Alexey Serbin,Fri Oct 14 14:06:05 2022 -0700,KUDU-3357 endpoints for proxied RPCs,other,6,0,3
21f249b867e1f6bb3a9276c6b55d811a7068d19e,Alexey Serbin,Tue Dec 13 12:22:21 2022 -0800,[tablet] clean up on Tablet::FlushBiggestDMS(),other,0,0,0
94674af42eac9583f8bebc953d289ad6135c7ecf,Alexey Serbin,Sat Dec 10 09:29:09 2022 -0800,"[util] introduce WaitFor{Tcp,Udp}BindAtPort()",other,0,0,0
ccecc51f07d9d4698e6104c9cb75939753c14061,Andrew Wong,Thu Apr 21 16:58:06 2022 -0700,rpc: plumb JWTs into the RPC layer,other,0,0,0
6fdd8b4539b4aa46a059578e84b17d49da562846,Alexey Serbin,Fri Dec 2 17:58:17 2022 -0800,[thirdparty] skip building trace tools for RocksDB,logging_improvement,0,0,0
f413f09b295e825a75371ac928c6a28323f6d45c,Alexey Serbin,Wed Nov 23 00:51:18 2022 -0800,[tablet] minor optimization on DeltaFileIterator,other,0,0,1
55256681bac4f59137988e3351f6487f101b1e50,Alexey Serbin,Tue Nov 22 15:55:48 2022 -0800,[tablet] a small cleanup on DeltaTracker and around,refactor,0,0,0
aec4c62de56b8768b1ecc24fc6c08079f972df1f,Abhishek Chennaka,Tue Nov 22 17:08:50 2022 -0500,KUDU-1945 [client] Add UINT64 support to cpp client,feature,0,0,0
98fa157bb72939c285094152d83f822431347e7a,Andrew Wong,Wed Apr 20 15:31:43 2022 -0700,jwt: add test for fetching JWKS via URL,feature,0,1,1
943414d3658ede971eddd373bbb80d8a50f4e8c8,xinghuayu007,Sat Nov 12 21:38:11 2022 +0800,[Flag] Check flags consistency when setting a flag,other,1,0,1
43ba1013149b7811e4f77ae8bc8e65b1b5ea3d10,shenxingwuying,Tue Aug 9 20:20:46 2022 +0800,[client] Fix a kudu c++ client bug when using replica_selection policy,bug_fix,3,0,0
10efaf2c77dfe5e4474505e0267c583c011703be,shenxingwuying,Tue Mar 15 16:49:23 2022 +0800,[master] KUDU-3390 support auto rebalance tablet leaders across TServers,feature,10,0,0
ebb6d481f7c783a1c63b46e5ec08f0a6d38d32b5,Alexey Serbin,Sat Nov 12 11:45:24 2022 -0800,[rpc] fix typo --rpc_max_message_size flag validator,bug_fix,0,0,0
cef110b314f94aadfd3274932e710d05b7cec97c,kedeng,Wed Sep 7 16:56:33 2022 +0800,KUDU-3393  C++ client support split a tablet to mutil ranges and concurrent scan data,feature,1,0,0
df5d75c1f6f140a7f5eb2aa77005b941ac5d397d,Alexey Serbin,Thu Nov 10 11:23:53 2022 -0800,[util] a function to check if IP address is among specified,feature,1,0,0
4a8931636eb79d2a3fdee478d7b9e3bc890758b7,xinghuayu007,Fri Nov 4 18:41:12 2022 +0800,[KUDU-3419] Fix the stuck of starting tablet server,bug_fix,0,0,0
e70b34d0361f29ac5a5dd99c179ef8c8443ce53b,Andrew Wong,Wed Apr 20 11:15:52 2022 -0700,util: pull jwt code from Impala,other,11,0,0
2b45ee08ee9cd7870d9122c75c3845efe4bc26c6,xinghuayu007,Mon Oct 24 19:49:45 2022 +0800,[KUDU-3412][Tools][Bugfix] Fix core dump of tablet copier,bug_fix,0,0,0
64d033d58a5f8bbcaf0f7d7afa37c53d67872170,Alexey Serbin,Wed Oct 19 16:20:34 2022 -0700,[rpc] avoid crashes on malicious negotiation attempts,other,4,0,0
20be4ede1e0dc2f74d583373a3a0e3062529c6fe,Alexey Serbin,Tue Oct 18 15:17:44 2022 -0700,[tserver] validate scanner TTL vs RPC connection timeout,other,1,0,0
e5ace5fa28154fa906c1b087e3b80461b6d85337,Andrew Wong,Sat Sep 15 21:26:27 2018 -0700,KUDU-2353: tool to parse metrics out of diagnostic logs,other,4,0,0
eacfee6fe2a9d323985225af0174ea6bb161f090,Marton Greber,Tue Oct 4 22:07:43 2022 +0200,KUDU-3404 disable TLS in glog,other,0,0,0
e39411e086eeff6d77bcc640aaac34fdf8ca16df,Abhishek Chennaka,Wed Aug 17 17:40:26 2022 -0400,[master] KUDU-3322 / KUDU-3319 HMS event logging,logging_improvement,2,0,0
89e1ee3202b47e0f0e247ae7beb91ac344a012a6,kedeng,Fri Aug 19 11:03:25 2022 +0800,KUDU-3326 [master] add flag FLAGS_deleted_table_reserve_seconds to change the cluster-wide behavior of the DeleteTable() RPC.,feature,1,0,0
ff2bc835d3e77374b01235360c1ea3fb57233f4d,Alexey Serbin,Mon Sep 12 14:40:12 2022 -0700,[tablet] make compaction-test more robust,other,0,0,0
1ad8c1f18a35e06d4aafd7813de71ee335c68ea1,Alexey Serbin,Fri Sep 9 19:14:02 2022 -0700,"[cfile] unsorted updates on cfile_reader.{h,cc}",other,0,0,3
a4dde3cdfb4ab2d39d364c96c7ec6ac1d607a363,Alexey Serbin,Mon Sep 12 15:36:53 2022 -0700,[compaction] style guide-related updates,other,0,0,0
ec3a9f75b6924a70ecbf08e3805228ad9b92b9f0,Yingchun Lai,Thu Aug 11 15:23:08 2022 +0800,KUDU-3353 [schema] Add an immutable attribute on column schema (part 2),feature,0,0,0
6d6cdd3524b7a57ecf0f05ea23874f1bfb890217,Alexey Serbin,Fri Sep 9 17:05:37 2022 -0700,[consensus] fix units for log_reader_read_batch_latency metric,bug_fix,0,0,0
51d6ed46b7c9526ae396eaa336468bd45ac105b9,Alexey Serbin,Fri Sep 9 22:16:36 2022 -0700,"[cfile] style-guide updates on cfile_reader.{h,cc}",other,0,0,0
2a4b48bc7cd8a236fdce841e15f1d48941be8af8,kedeng,Thu Aug 11 14:24:20 2022 +0800,[tool] Add output format for 'table list' CLI tool.,feature,1,0,0
0e7a5ec6991ba86965c81a5b3c337753ee5f395e,Marton Greber,Wed Aug 24 15:28:58 2022 +0200,Fix glog linker flags for ARM Mac,bug_fix,0,0,0
2f9f62c7a74661b781550216302eb90833516ad7,Alexey Serbin,Thu Aug 11 16:30:29 2022 -0700,[tests] fix flakiness in TestTabletCopyEncryptedServers,bug_fix,0,0,0
7b6b6b636818d3e22a3939fde77689dce84e88b2,kedeng,Tue Oct 12 16:15:31 2021 +0800,KUDU-3326 [delete]: Add soft delete table supports,feature,8,0,1
77d3ea465bb1a1fa778cccd8432553032f51bd27,zhangyifan27,Thu Jul 14 20:36:24 2022 +0800,KUDU-3306: fix PartitionSchema::DecodeRangeKey,bug_fix,0,0,0
8a9a8033e819352b59f5675b0c496c624b05b90c,Alexey Serbin,Wed Aug 10 16:13:11 2022 -0700,[tools] fix misprint in one of 'kudu table list' validators,bug_fix,0,0,0
b6eedb224f715ad86378a92d25f09c2084b0e2b7,Yingchun Lai,Sun Jul 17 23:48:26 2022 +0800,KUDU-3353 [schema] Add an immutable attribute on column schema (part 1),feature,0,0,0
543e128d473f8f7836e605bba8cd6512fa918550,Marton Greber,Wed Nov 18 14:10:36 2020 -0600,KUDU-3374 Add support for M1 and macOS Monterey,feature,0,0,0
76d540c137c991127865d5d2455d113677a9afe9,kedeng,Fri Jul 29 11:52:54 2022 +0800,[tool] Add gflag to control the display of hash info when show partition info.,feature,1,0,0
17528c7a8ab1e44a421d535346e849cfaf37d3d1,xinghuayu007,Thu Jul 14 18:40:50 2022 +0800,[Tools] Copy tablets from a remote server in batch,other,0,0,6
e572e59673f6dade62f96eb38b6417ef018bc7bf,Alexey Serbin,Tue Jul 26 16:44:42 2022 -0700,[catalog_manager] KUDU-2671 fix bug in CreatePartitionsForRange(),bug_fix,0,0,0
a6e8aa2fd5063abb2cc5c8944c9d19fdb38b8aa0,kedeng,Tue Jun 14 15:43:05 2022 +0800,[tool] Add partitions show with tablet id,feature,1,0,0
6e48a43c4505b4a4d281f7f732c63f51cec6bc63,shenxingwuying,Tue Jun 28 18:13:37 2022 +0800,[threadpool] Fix scheduler thread a coredump bug,bug_fix,1,0,0
a699e6a95e32459467270b389633d1fe2f815145,Attila Bukor,Sat Jul 2 00:22:56 2022 +0200,KUDU-3385 Integrate Kudu with Ranger KMS,other,8,0,2
f9517b181101bd122b73d9826d80d3b31641542d,Zoltan Chovan,Tue May 3 20:47:20 2022 +0200,[ranger-kms] KUDU-3385 - part2: mini_ranger init,other,16,0,0
81f7c5b43fe4546ee1b7526b51a13126da706980,xinghuayu007,Thu May 26 09:52:28 2022 +0800,[Tools] Rebuild master according to part of tables not all tables,other,0,0,0
7618d34e4c60ee1c14f5cb734ea0c4cfa581dfde,Alexey Serbin,Tue Jul 19 20:28:34 2022 -0700,[tserver] add TabletServerTest.InvalidScanRequestNoGreaterKey,feature,0,0,1
23908bdbe753c25aa2a33796559ecf64f0197949,Alexey Serbin,Fri Jul 8 17:01:34 2022 -0700,KUDU-2671 fix consistency check in KuduScanner::NextBatch(),bug_fix,0,0,0
aba975b2c0ea676b8637c7935e749dbf2478b750,shenxingwuying,Mon Jul 4 18:38:31 2022 +0800,"[unittest] LogRollingITest offen failed at asan, because of glog' leak",other,1,0,0
00a2c7f29408968ab989215d56fc01dab4edac5b,xinghuayu007,Mon May 23 16:47:31 2022 +0800,[Catalog] Make DNS name of Kudu master case insensitive,other,0,0,0
936d7edc4e4b69d2e1f1dffc96760cb3fd57a934,zhangyifan27,Mon Apr 18 21:17:00 2022 +0800,KUDU-1644: Simplify InList predicate values based on rowset PK bounds,refactor,3,0,0
f55dd22bfea4beee99d72891efbbc67307b19d1e,Alexey Serbin,Mon Jun 20 20:34:20 2022 -0700,KUDU-2671 update partition schema in catalog when dropping range,other,0,0,0
3f0c434143ad6daa8ed4f39d8ceacbe58604dd29,Alexey Serbin,Fri May 20 16:50:16 2022 -0700,[common] switch to std::optional,other,0,0,1
6909ee4f800da192b72e59680916e5004527b6db,Alexey Serbin,Mon Jun 13 15:10:13 2022 -0700,KUDU-2671 update partition schema in catalog when adding range,feature,0,0,0
